Episode, Total Reward, Epsilon
863,11699.00, 0.0026
864,13239.00, 0.0026
865,13619.00, 0.0026
866,11629.00, 0.0026
867,12219.00, 0.0026
868,13319.00, 0.0026
869,12619.00, 0.0026
870,12459.00, 0.0026
871,12979.00, 0.0025
872,12679.00, 0.0025
873,12719.00, 0.0025
874,12419.00, 0.0025
875,11549.00, 0.0025
876,13087.00, 0.0025
877,13329.00, 0.0025
878,13129.00, 0.0025
879,12189.00, 0.0024
880,12909.00, 0.0024
881,12459.00, 0.0024
882,13167.00, 0.0024
883,12089.00, 0.0024
884,13399.00, 0.0024
885,12519.00, 0.0024
886,12587.00, 0.0024
887,12677.00, 0.0023
888,14379.00, 0.0023
889,12539.00, 0.0023
890,12709.00, 0.0023
891,12909.00, 0.0023
892,12029.00, 0.0023
893,11609.00, 0.0023
894,13029.00, 0.0023
895,13489.00, 0.0023
896,11579.00, 0.0022
897,12429.00, 0.0022
898,11959.00, 0.0022
899,13119.00, 0.0022
900,12739.00, 0.0022
901,12698.00, 0.0022
902,13049.00, 0.0022
903,11489.00, 0.0022
904,13036.00, 0.0022
905,13069.00, 0.0021
906,13429.00, 0.0021
907,13189.00, 0.0021
908,14529.00, 0.0021
909,13239.00, 0.0021
910,13179.00, 0.0021
911,13229.00, 0.0021
912,12169.00, 0.0021
913,12149.00, 0.0021
914,13256.00, 0.0020
915,12949.00, 0.0020
916,13129.00, 0.0020
917,13349.00, 0.0020
918,12229.00, 0.0020
919,12749.00, 0.0020
920,12729.00, 0.0020
921,12619.00, 0.0020
922,11429.00, 0.0020
923,12167.00, 0.0020
924,12237.00, 0.0019
925,12529.00, 0.0019
926,12819.00, 0.0019
927,13669.00, 0.0019
928,12599.00, 0.0019
929,11839.00, 0.0019
930,12209.00, 0.0019
931,11597.00, 0.0019
932,12249.00, 0.0019
933,13469.00, 0.0019
934,12639.00, 0.0019
935,11475.00, 0.0018
936,13149.00, 0.0018
937,13309.00, 0.0018
938,12439.00, 0.0018
939,12869.00, 0.0018
940,12939.00, 0.0018
941,13109.00, 0.0018
942,12209.00, 0.0018
943,12739.00, 0.0018
944,11779.00, 0.0018
945,11849.00, 0.0018
946,13529.00, 0.0017
947,15069.00, 0.0017
948,10417.00, 0.0017
949,13388.00, 0.0017
950,12949.00, 0.0017
951,12219.00, 0.0017
952,13949.00, 0.0017
953,13199.00, 0.0017
954,12979.00, 0.0017
955,13199.00, 0.0017
956,11419.00, 0.0017
957,12559.00, 0.0017
958,11049.00, 0.0016
959,12899.00, 0.0016
960,13229.00, 0.0016
961,10608.00, 0.0016
962,12925.00, 0.0016
963,12539.00, 0.0016
964,11479.00, 0.0016
965,13685.00, 0.0016
966,12616.00, 0.0016
967,11539.00, 0.0016
968,12689.00, 0.0016
969,13659.00, 0.0016
970,12299.00, 0.0015
971,11947.00, 0.0015
