Episode, Total Reward, Epsilon
868,10294.00, 0.0026
869,11644.00, 0.0026
870,10505.00, 0.0026
871,11224.00, 0.0025
872,8024.00, 0.0025
873,11771.00, 0.0025
874,10957.00, 0.0025
875,8209.00, 0.0025
876,11324.00, 0.0025
877,10729.00, 0.0025
878,11099.00, 0.0025
879,8281.00, 0.0024
880,10549.00, 0.0024
881,11129.00, 0.0024
882,7709.00, 0.0024
883,10839.00, 0.0024
884,13119.00, 0.0024
885,10427.00, 0.0024
886,8368.00, 0.0024
887,12264.00, 0.0023
888,10121.00, 0.0023
889,12502.00, 0.0023
890,9695.00, 0.0023
891,11009.00, 0.0023
892,9939.00, 0.0023
893,9929.00, 0.0023
894,11059.00, 0.0023
895,7984.00, 0.0023
896,8599.00, 0.0022
897,8289.00, 0.0022
898,10382.00, 0.0022
899,6932.00, 0.0022
900,10909.00, 0.0022
901,10506.00, 0.0022
902,11629.00, 0.0022
903,11379.00, 0.0022
904,10164.00, 0.0022
905,9609.00, 0.0021
906,7723.00, 0.0021
907,8749.00, 0.0021
908,9693.00, 0.0021
909,10248.00, 0.0021
910,6830.00, 0.0021
911,8996.00, 0.0021
912,8104.00, 0.0021
913,9661.00, 0.0021
914,8659.00, 0.0020
915,9272.00, 0.0020
916,7734.00, 0.0020
917,10184.00, 0.0020
918,8558.00, 0.0020
919,11561.00, 0.0020
920,10159.00, 0.0020
921,9469.00, 0.0020
922,10789.00, 0.0020
923,9483.00, 0.0020
924,9721.00, 0.0019
925,8734.00, 0.0019
926,9424.00, 0.0019
927,8936.00, 0.0019
928,9019.00, 0.0019
929,11008.00, 0.0019
930,11279.00, 0.0019
931,11422.00, 0.0019
932,9739.00, 0.0019
933,10670.00, 0.0019
934,11599.00, 0.0019
935,7449.00, 0.0018
936,7923.00, 0.0018
937,8884.00, 0.0018
938,10140.00, 0.0018
939,11061.00, 0.0018
940,8512.00, 0.0018
941,11799.00, 0.0018
942,13029.00, 0.0018
943,9759.00, 0.0018
944,8689.00, 0.0018
945,9649.00, 0.0018
946,12799.00, 0.0017
947,9169.00, 0.0017
948,9349.00, 0.0017
949,9119.00, 0.0017
950,7403.00, 0.0017
951,12019.00, 0.0017
952,10624.00, 0.0017
953,9404.00, 0.0017
954,8779.00, 0.0017
955,8069.00, 0.0017
956,10649.00, 0.0017
957,7253.00, 0.0017
958,9633.00, 0.0016
959,9985.00, 0.0016
960,10149.00, 0.0016
961,7789.00, 0.0016
962,8324.00, 0.0016
963,11820.00, 0.0016
964,11244.00, 0.0016
965,11607.00, 0.0016
966,6284.00, 0.0016
967,9614.00, 0.0016
968,9470.00, 0.0016
969,7874.00, 0.0016
970,9431.00, 0.0015
971,7764.00, 0.0015
972,7354.00, 0.0015
973,10559.00, 0.0015
974,9014.00, 0.0015
975,8011.00, 0.0015
976,8884.00, 0.0015
977,8899.00, 0.0015
978,10558.00, 0.0015
979,10589.00, 0.0015
980,9545.00, 0.0015
981,10229.00, 0.0015
982,8940.00, 0.0015
983,9356.00, 0.0014
984,10128.00, 0.0014
985,8715.00, 0.0014
986,7835.00, 0.0014
987,10089.00, 0.0014
988,8637.00, 0.0014
989,10055.00, 0.0014
990,10881.00, 0.0014
991,9579.00, 0.0014
992,8972.00, 0.0014
993,11903.00, 0.0014
994,8394.00, 0.0014
995,8791.00, 0.0014
996,9164.00, 0.0014
997,8559.00, 0.0014
998,9159.00, 0.0013
999,9762.00, 0.0013
1000,8669.00, 0.0013
