Episode, Total Reward, Epsilon
832,3904.00, 0.0031
833,3162.00, 0.0031
834,4149.00, 0.0031
835,3273.00, 0.0030
836,2419.00, 0.0030
837,2489.00, 0.0030
838,3593.00, 0.0030
839,3654.00, 0.0030
840,4712.00, 0.0030
841,5052.00, 0.0030
842,4259.00, 0.0029
843,4298.00, 0.0029
844,2734.00, 0.0029
845,3433.00, 0.0029
846,3933.00, 0.0029
847,4222.00, 0.0029
848,6513.00, 0.0029
849,3407.00, 0.0028
850,4244.00, 0.0028
851,3993.00, 0.0028
852,3344.00, 0.0028
853,3453.00, 0.0028
854,5165.00, 0.0028
855,3764.00, 0.0028
856,2971.00, 0.0027
857,5724.00, 0.0027
858,2812.00, 0.0027
859,4363.00, 0.0027
860,2674.00, 0.0027
861,3792.00, 0.0027
862,3348.00, 0.0027
863,4104.00, 0.0026
864,4089.00, 0.0026
865,3289.00, 0.0026
866,3064.00, 0.0026
867,3284.00, 0.0026
868,3438.00, 0.0026
869,3408.00, 0.0026
870,4188.00, 0.0026
871,4064.00, 0.0025
872,2589.00, 0.0025
873,3524.00, 0.0025
874,3647.00, 0.0025
875,3932.00, 0.0025
876,3560.00, 0.0025
877,3994.00, 0.0025
878,5214.00, 0.0025
879,3868.00, 0.0024
880,5839.00, 0.0024
881,3252.00, 0.0024
882,3778.00, 0.0024
883,3794.00, 0.0024
884,2953.00, 0.0024
885,4264.00, 0.0024
886,2228.00, 0.0024
887,3378.00, 0.0023
888,3254.00, 0.0023
889,3682.00, 0.0023
890,3539.00, 0.0023
891,4695.00, 0.0023
892,3087.00, 0.0023
893,3714.00, 0.0023
894,3229.00, 0.0023
895,3917.00, 0.0023
896,4949.00, 0.0022
897,3562.00, 0.0022
898,3769.00, 0.0022
899,4574.00, 0.0022
900,4053.00, 0.0022
901,5119.00, 0.0022
902,3174.00, 0.0022
903,3097.00, 0.0022
904,4124.00, 0.0022
905,3198.00, 0.0021
906,4644.00, 0.0021
907,4203.00, 0.0021
908,4523.00, 0.0021
909,2624.00, 0.0021
910,3704.00, 0.0021
911,2933.00, 0.0021
912,3851.00, 0.0021
913,5389.00, 0.0021
