Episode, Total Reward, Epsilon
681,94.00, 0.0066
682,94.00, 0.0066
683,94.00, 0.0065
684,94.00, 0.0065
685,94.00, 0.0065
686,94.00, 0.0064
687,94.00, 0.0064
688,94.00, 0.0064
689,94.00, 0.0063
690,94.00, 0.0063
691,94.00, 0.0063
692,54.00, 0.0062
693,94.00, 0.0062
694,94.00, 0.0062
695,94.00, 0.0061
696,94.00, 0.0061
697,94.00, 0.0061
698,94.00, 0.0060
699,94.00, 0.0060
700,94.00, 0.0060
701,94.00, 0.0060
702,94.00, 0.0059
703,94.00, 0.0059
704,94.00, 0.0059
705,94.00, 0.0058
706,94.00, 0.0058
707,94.00, 0.0058
708,94.00, 0.0058
709,94.00, 0.0057
710,94.00, 0.0057
711,94.00, 0.0057
712,94.00, 0.0056
713,94.00, 0.0056
714,94.00, 0.0056
715,94.00, 0.0056
716,94.00, 0.0055
717,94.00, 0.0055
718,94.00, 0.0055
719,94.00, 0.0054
720,94.00, 0.0054
721,54.00, 0.0054
722,94.00, 0.0054
723,54.00, 0.0053
724,94.00, 0.0053
725,94.00, 0.0053
726,94.00, 0.0053
727,94.00, 0.0052
728,94.00, 0.0052
729,94.00, 0.0052
730,94.00, 0.0052
731,94.00, 0.0051
732,94.00, 0.0051
733,94.00, 0.0051
734,94.00, 0.0050
735,94.00, 0.0050
736,94.00, 0.0050
737,94.00, 0.0050
738,94.00, 0.0049
739,94.00, 0.0049
740,94.00, 0.0049
741,94.00, 0.0049
742,94.00, 0.0049
743,94.00, 0.0048
744,94.00, 0.0048
745,94.00, 0.0048
746,54.00, 0.0048
747,54.00, 0.0047
748,94.00, 0.0047
749,94.00, 0.0047
750,94.00, 0.0047
751,94.00, 0.0046
752,94.00, 0.0046
753,94.00, 0.0046
754,94.00, 0.0046
755,94.00, 0.0045
756,94.00, 0.0045
757,94.00, 0.0045
758,94.00, 0.0045
759,94.00, 0.0045
760,94.00, 0.0044
761,94.00, 0.0044
762,94.00, 0.0044
763,94.00, 0.0044
764,54.00, 0.0043
765,94.00, 0.0043
766,94.00, 0.0043
767,94.00, 0.0043
768,94.00, 0.0043
