Episode, Total Reward, Epsilon
576,-39840.00, 0.0111
577,-39990.00, 0.0111
578,-39830.00, 0.0110
579,-39250.00, 0.0110
580,-35030.00, 0.0109
581,-29630.00, 0.0109
582,-38280.00, 0.0108
583,-36450.00, 0.0108
584,-39840.00, 0.0107
585,-38820.00, 0.0107
586,-37070.00, 0.0106
587,-35590.00, 0.0105
588,-36810.00, 0.0105
589,-40040.00, 0.0104
590,-38510.00, 0.0104
591,-38430.00, 0.0103
592,-36710.00, 0.0103
593,-39830.00, 0.0102
594,-38980.00, 0.0102
595,-37980.00, 0.0101
596,-36100.00, 0.0101
597,-39630.00, 0.0100
598,-37270.00, 0.0100
599,-39160.00, 0.0099
600,-37870.00, 0.0099
601,-38930.00, 0.0098
602,-28510.00, 0.0098
603,-38030.00, 0.0097
604,-39990.00, 0.0097
605,-39340.00, 0.0096
606,-40090.00, 0.0096
607,-38550.00, 0.0095
608,-39180.00, 0.0095
609,-39680.00, 0.0094
610,-38510.00, 0.0094
611,-38540.00, 0.0094
612,-37150.00, 0.0093
613,-37850.00, 0.0093
614,-39840.00, 0.0092
615,-39470.00, 0.0092
616,-39710.00, 0.0091
617,-39550.00, 0.0091
618,-34010.00, 0.0090
619,-38870.00, 0.0090
620,-38900.00, 0.0089
621,-33250.00, 0.0089
622,-37640.00, 0.0089
623,-38430.00, 0.0088
624,-38760.00, 0.0088
625,-38050.00, 0.0087
626,-38420.00, 0.0087
627,-35900.00, 0.0086
628,-36420.00, 0.0086
629,-39860.00, 0.0085
630,-36880.00, 0.0085
631,-37360.00, 0.0085
632,-38300.00, 0.0084
633,-38790.00, 0.0084
634,-38510.00, 0.0083
635,-35290.00, 0.0083
636,-39890.00, 0.0083
637,-36330.00, 0.0082
638,-39620.00, 0.0082
639,-38120.00, 0.0081
640,-36910.00, 0.0081
641,-37920.00, 0.0080
642,-33980.00, 0.0080
643,-39630.00, 0.0080
644,-38970.00, 0.0079
645,-40040.00, 0.0079
646,-38920.00, 0.0078
647,-38510.00, 0.0078
648,-39760.00, 0.0078
649,-37280.00, 0.0077
650,-38480.00, 0.0077
651,-36790.00, 0.0077
652,-32570.00, 0.0076
653,-36050.00, 0.0076
654,-35790.00, 0.0075
655,-40040.00, 0.0075
656,-39940.00, 0.0075
657,-34960.00, 0.0074
658,-34630.00, 0.0074
659,-39680.00, 0.0074
660,-36240.00, 0.0073
661,-29130.00, 0.0073
662,-39410.00, 0.0072
663,-38770.00, 0.0072
664,-30910.00, 0.0072
665,-38880.00, 0.0071
666,-39480.00, 0.0071
667,-36730.00, 0.0071
668,-39100.00, 0.0070
669,-32500.00, 0.0070
670,-38370.00, 0.0070
671,-39580.00, 0.0069
672,-39960.00, 0.0069
673,-39990.00, 0.0069
674,-39890.00, 0.0068
675,-33220.00, 0.0068
676,-37690.00, 0.0068
677,-39580.00, 0.0067
678,-38660.00, 0.0067
679,-34720.00, 0.0067
680,-39390.00, 0.0066
681,-36540.00, 0.0066
682,-38840.00, 0.0066
683,-36540.00, 0.0065
684,-30500.00, 0.0065
685,-39940.00, 0.0065
686,-38480.00, 0.0064
687,-35660.00, 0.0064
688,-39990.00, 0.0064
689,-39940.00, 0.0063
690,-26860.00, 0.0063
691,-39610.00, 0.0063
692,-35290.00, 0.0062
693,-33360.00, 0.0062
694,-38740.00, 0.0062
695,-29080.00, 0.0061
696,-36780.00, 0.0061
697,-39890.00, 0.0061
698,-39760.00, 0.0060
699,-39940.00, 0.0060
700,-38970.00, 0.0060
701,-30790.00, 0.0060
702,-34070.00, 0.0059
703,-32600.00, 0.0059
704,-39940.00, 0.0059
705,-39780.00, 0.0058
706,-37570.00, 0.0058
707,-37460.00, 0.0058
708,-35760.00, 0.0058
709,-35630.00, 0.0057
710,-29870.00, 0.0057
711,-38470.00, 0.0057
712,-38920.00, 0.0056
713,-39990.00, 0.0056
714,-39780.00, 0.0056
715,-35340.00, 0.0056
716,-39840.00, 0.0055
717,-39620.00, 0.0055
718,-32890.00, 0.0055
719,-28770.00, 0.0054
720,-35850.00, 0.0054
721,-37560.00, 0.0054
722,-36940.00, 0.0054
723,-37090.00, 0.0053
724,-38100.00, 0.0053
725,-30660.00, 0.0053
726,-38850.00, 0.0053
727,-36260.00, 0.0052
728,-30230.00, 0.0052
729,-38580.00, 0.0052
730,-39840.00, 0.0052
731,-38810.00, 0.0051
732,-38740.00, 0.0051
733,-37130.00, 0.0051
734,-30210.00, 0.0050
735,-39420.00, 0.0050
736,-39990.00, 0.0050
737,-35320.00, 0.0050
738,-35700.00, 0.0049
739,-36110.00, 0.0049
740,-39700.00, 0.0049
741,-35610.00, 0.0049
742,-37720.00, 0.0049
743,-39910.00, 0.0048
744,-39600.00, 0.0048
745,-39710.00, 0.0048
746,-37720.00, 0.0048
747,-39890.00, 0.0047
748,-37660.00, 0.0047
749,-38270.00, 0.0047
750,-39000.00, 0.0047
751,-38690.00, 0.0046
752,-36570.00, 0.0046
753,-30810.00, 0.0046
754,-37850.00, 0.0046
755,-36890.00, 0.0045
756,-39680.00, 0.0045
757,-29480.00, 0.0045
758,-37660.00, 0.0045
759,-36000.00, 0.0045
760,-38740.00, 0.0044
761,-33840.00, 0.0044
762,-38320.00, 0.0044
763,-39890.00, 0.0044
764,-38290.00, 0.0043
765,-38160.00, 0.0043
766,-39250.00, 0.0043
767,-37290.00, 0.0043
768,-38650.00, 0.0043
769,-34330.00, 0.0042
770,-39860.00, 0.0042
771,-39660.00, 0.0042
772,-33440.00, 0.0042
773,-39240.00, 0.0042
774,-35840.00, 0.0041
775,-38680.00, 0.0041
776,-39840.00, 0.0041
777,-28570.00, 0.0041
778,-39360.00, 0.0040
779,-36180.00, 0.0040
780,-38340.00, 0.0040
781,-35940.00, 0.0040
782,-35090.00, 0.0040
783,-34810.00, 0.0039
784,-40040.00, 0.0039
785,-36220.00, 0.0039
786,-34690.00, 0.0039
787,-37210.00, 0.0039
788,-38720.00, 0.0039
789,-36540.00, 0.0038
790,-30480.00, 0.0038
791,-34980.00, 0.0038
792,-39680.00, 0.0038
793,-39890.00, 0.0038
794,-38360.00, 0.0037
795,-39600.00, 0.0037
796,-32610.00, 0.0037
797,-37740.00, 0.0037
798,-39890.00, 0.0037
799,-36890.00, 0.0036
800,-40040.00, 0.0036
801,-39520.00, 0.0036
