Episode, Total Reward, Epsilon
671,8078.00, 0.0069
672,7259.00, 0.0069
673,5089.00, 0.0069
674,4338.00, 0.0068
675,6119.00, 0.0068
676,2399.00, 0.0068
677,7336.00, 0.0067
678,8179.00, 0.0067
679,6397.00, 0.0067
680,5029.00, 0.0066
681,5899.00, 0.0066
682,5855.00, 0.0066
683,3909.00, 0.0065
684,5339.00, 0.0065
685,5537.00, 0.0065
686,2887.00, 0.0064
687,6839.00, 0.0064
688,6718.00, 0.0064
689,4709.00, 0.0063
690,7538.00, 0.0063
691,7509.00, 0.0063
692,8619.00, 0.0062
693,3459.00, 0.0062
694,7189.00, 0.0062
695,5839.00, 0.0061
696,7739.00, 0.0061
697,8699.00, 0.0061
698,7499.00, 0.0060
699,7239.00, 0.0060
700,6879.00, 0.0060
701,4749.00, 0.0060
702,5225.00, 0.0059
703,8849.00, 0.0059
704,7199.00, 0.0059
705,2929.00, 0.0058
706,2738.00, 0.0058
707,6859.00, 0.0058
708,5819.00, 0.0058
709,6179.00, 0.0057
710,6279.00, 0.0057
711,8718.00, 0.0057
712,6679.00, 0.0056
713,6269.00, 0.0056
714,5699.00, 0.0056
715,8589.00, 0.0056
716,5999.00, 0.0055
717,1639.00, 0.0055
718,8035.00, 0.0055
719,11207.00, 0.0054
720,7019.00, 0.0054
721,5819.00, 0.0054
722,6398.00, 0.0054
723,4439.00, 0.0053
724,5519.00, 0.0053
725,4379.00, 0.0053
726,4299.00, 0.0053
727,5709.00, 0.0052
728,459.00, 0.0052
729,7699.00, 0.0052
730,4336.00, 0.0052
731,5488.00, 0.0051
732,2909.00, 0.0051
733,2189.00, 0.0051
734,3039.00, 0.0050
735,3229.00, 0.0050
736,6928.00, 0.0050
737,5939.00, 0.0050
738,7399.00, 0.0049
739,3549.00, 0.0049
740,5499.00, 0.0049
741,3599.00, 0.0049
742,1999.00, 0.0049
743,6309.00, 0.0048
744,4879.00, 0.0048
745,8019.00, 0.0048
746,3927.00, 0.0048
747,4059.00, 0.0047
748,10979.00, 0.0047
749,6317.00, 0.0047
750,6177.00, 0.0047
751,4239.00, 0.0046
752,4419.00, 0.0046
753,6666.00, 0.0046
754,6899.00, 0.0046
755,6059.00, 0.0045
756,6959.00, 0.0045
757,1169.00, 0.0045
758,4539.00, 0.0045
759,4389.00, 0.0045
760,7079.00, 0.0044
761,9769.00, 0.0044
762,4727.00, 0.0044
763,7619.00, 0.0044
764,6659.00, 0.0043
