num_evs,num_tasks,ev_range,maze_loop_percentage,maze_size,bms,timesteps,num_tasks_finished,ev_distance,drone_distance
20,100,2960,70,36,1,107,92,1144.0,728.1293419201356
20,100,2960,85,36,0,167,82,1456.0,0.0
20,100,2960,65,37,1,173,74,1334.0,957.8586985940727
20,100,2960,60,40,0,223,67,1380.0,0.0
20,100,2960,65,36,1,163,81,1298.0,710.6997054990416
20,100,2960,75,42,0,279,74,1602.0,0.0
20,100,2960,60,38,0,221,76,1550.0,0.0
20,100,2960,70,48,1,225,56,1086.0,941.7024732817705
20,100,2960,80,35,1,115,93,1264.0,799.1968855643587
20,100,2960,80,41,0,171,80,1350.0,0.0
20,100,2960,60,36,1,213,84,1304.0,768.1592731619171
20,100,2960,65,44,1,159,61,1338.0,927.7349855179017
20,100,2960,80,45,1,171,64,1258.0,1035.989513501792
20,100,2960,65,49,0,217,46,1332.0,0.0
20,100,2960,65,48,1,165,41,896.0,827.565078886762
20,100,2960,70,46,0,113,62,1238.0,0.0
20,100,2960,85,42,1,111,77,1266.0,803.1905834193716
20,100,2960,85,48,0,171,68,1414.0,0.0
20,100,2960,70,48,0,219,62,1396.0,0.0
20,100,2960,60,44,0,219,62,1516.0,0.0
20,100,2960,70,50,0,213,44,1242.0,0.0
20,100,2960,60,35,1,151,89,1332.0,777.7530054835197
20,100,2960,75,50,1,165,49,1168.0,846.8338485783673
20,100,2960,60,49,1,119,46,744.0,757.6301070974193
20,100,2960,90,44,0,169,62,1290.0,0.0
20,100,2960,60,35,0,215,77,1324.0,0.0
20,100,2960,75,37,1,163,90,1474.0,930.1618279896117
20,100,2960,70,35,0,165,93,1528.0,0.0
20,100,2960,80,41,0,271,65,1396.0,0.0
20,100,2960,60,40,0,169,65,1498.0,0.0
20,100,2960,75,35,1,169,94,1148.0,774.8283275477204
20,100,2960,65,38,0,225,75,1456.0,0.0
20,100,2960,85,48,0,171,61,1282.0,0.0
20,100,2960,80,47,1,159,53,1070.0,692.4486013360594
20,100,2960,85,39,0,163,70,1528.0,0.0
20,100,2960,75,43,0,173,71,1562.0,0.0
20,100,2960,85,41,1,115,76,1258.0,911.5727750845234
20,100,2960,70,45,0,171,72,1582.0,0.0
20,100,2960,75,37,1,165,90,1320.0,854.1060562275596
20,100,2960,80,41,0,227,73,1562.0,0.0
20,100,2960,70,49,0,169,32,872.0,0.0
